chemin,classe,classe_LOC,classe_CLOC,classe_DC,WMC,classe_BC
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/statistics/,StatisticsTest.java,296,101,0.3412162,12,0.028434685
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/statistics/,DefaultStatisticalCategoryDatasetTest.java,160,79,0.49375,11,0.044886366
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/statistics/,DefaultBoxAndWhiskerXYDatasetTest.java,97,59,0.6082474,5,0.12164948
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/statistics/,HistogramDatasetTest.java,141,80,0.5673759,10,0.05673759
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/statistics/,DefaultBoxAndWhiskerCategoryDatasetTest.java,172,70,0.40697673,8,0.05087209
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/statistics/,SimpleHistogramDatasetTest.java,54,54,1.0,4,0.25
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/statistics/,MeanAndStandardDeviationTest.java,32,47,1.46875,3,0.48958334
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/statistics/,BoxAndWhiskerItemTest.java,24,44,1.8333334,2,0.9166667
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/statistics/,RegressionTest.java,134,79,0.5895522,14,0.04211087
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/,DefaultKeyedValueTest.java,60,57,0.95,4,0.2375
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/category/,DefaultCategoryDatasetTest.java,246,89,0.36178863,13,0.027829895
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/category/,DefaultIntervalCategoryDatasetTest.java,304,114,0.375,18,0.020833334
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/category/,SlidingCategoryDatasetTest.java,172,68,0.39534885,8,0.049418606
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/category/,CategoryToPieDatasetTest.java,118,78,0.66101694,6,0.11016949
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/,DefaultKeyedValuesTest.java,308,120,0.38961038,17,0.022918258
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/,DefaultKeyedValues2DTest.java,210,85,0.4047619,13,0.031135531
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/general/,TestIntervalXYZDataset.java,92,47,0.51086956,20,0.025543477
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/general/,IntervalDataItem.java,20,39,1.95,4,0.4875
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/general/,DefaultHeatMapDatasetTest.java,108,57,0.5277778,4,0.13194445
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/general/,DefaultPieDatasetTest.java,96,63,0.65625,6,0.109375
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/general/,DatasetUtilsTest.java,1057,297,0.28098392,64,0.004390374
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/general/,DefaultKeyedValueDatasetTest.java,45,52,1.1555556,2,0.5777778
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/general/,DefaultKeyedValuesDatasetTest.java,28,45,1.6071428,1,1.6071428
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/general/,DefaultKeyedValues2DDatasetTest.java,28,46,1.6428572,1,1.6428572
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/general/,TestIntervalCategoryDataset.java,193,241,1.2487047,36,0.03468624
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/,KeyedObjects2DTest.java,263,85,0.3231939,10,0.03231939
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/,DataUtilsTest.java,155,59,0.38064516,7,0.05437788
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/function/,PowerFunction2DTest.java,35,51,1.4571428,4,0.3642857
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/function/,PolynomialFunction2DTest.java,63,59,0.93650794,6,0.15608466
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/function/,NormalDistributionFunction2DTest.java,42,51,1.2142857,4,0.30357143
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/function/,LineFunction2DTest.java,36,51,1.4166666,4,0.35416666
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/,KeyedObjectsTest.java,223,90,0.40358743,8,0.05044843
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,TimePeriodAnchorTest.java,18,44,2.4444444,2,1.2222222
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,HourTest.java,328,137,0.41768292,31,0.013473642
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,FixedMillisecondTest.java,36,51,1.4166666,4,0.35416666
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,MovingAverageTest.java,41,48,1.1707317,2,0.58536583
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,SimpleTimePeriodTest.java,95,61,0.6421053,7,0.09172933
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/ohlc/,OHLCTest.java,48,50,1.0416666,4,0.26041666
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/ohlc/,OHLCItemTest.java,68,58,0.85294116,4,0.21323529
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/ohlc/,OHLCSeriesTest.java,146,80,0.5479452,11,0.0498132
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/ohlc/,OHLCSeriesCollectionTest.java,138,79,0.57246375,8,0.07155797
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,TimeSeriesCollectionTest.java,315,104,0.33015874,12,0.027513228
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,QuarterTest.java,388,158,0.4072165,36,0.011311569
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,MonthTest.java,374,151,0.40374333,35,0.011535523
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,TimePeriodValuesCollectionTest.java,124,67,0.5403226,6,0.09005377
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,TimeTableXYDatasetTest.java,85,58,0.68235296,6,0.11372549
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,MinuteTest.java,318,122,0.3836478,27,0.014209177
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,TimePeriodValuesTest.java,185,95,0.5135135,15,0.034234233
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,TimePeriodValueTest.java,35,47,1.3428571,4,0.33571428
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,DateRangeTest.java,43,51,1.1860465,4,0.29651162
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,SecondTest.java,314,118,0.37579617,26,0.014453699
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,TimeSeriesDataItemTest.java,32,53,1.65625,3,0.5520833
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,MillisecondTest.java,335,125,0.37313432,27,0.0138197895
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,TimeSeriesTest.java,807,221,0.27385378,40,0.0068463446
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,DayTest.java,360,151,0.41944444,34,0.0123366015
/Users/marinasirotina/Documents/GitHub/jfreechart/src/test/java/org/jfree/data/time/,YearTest.java,328,137,0.41768292,31,0.013473642
